"Age","Income","Loan.Amount.Request","Current.Loan.Expenses","Credit.Score","Property.Price","Loan.Sanction.Amount"
27,2165.87,74615.32,760.19,643.85,115153.2,0
51,2787.32,45471.67,499.61,707.72,81229.93,31830.17
59,2681.36,39879.5,395.28,788.39,45989.63,31903.6
18,961.42,54286.92,242.73,667.33,90496.59,38000.84
49,2072.63,138627.2,809.14,796.81,177084.4,97039.06
44,2118.72,8032.99,63.69,785.57,12218.53,6024.74
52,1021.55,86734.15,341.59,739.8854,131740.2,60713.9
65,2576.68,44689.35,227.82,739.28,80603.57,31282.54
55,2054.59,134332.2,397.37,826.84,240532.8,100749.1
47,2277.95,81237.48,337.66,644.81,104793.6,0
34,3666.77,135920.3,435.56,731.2,216130.5,88348.2
60,2654.64,166055.1,652.77,774.44,184001.2,116238.6
47,5232.68,216717.7,648.58,839.1,244700.6,162538.2
50,2558.91,85013.85,592.38,685.88,104032.2,59509.7
21,2380.15,164480.8,568.83,801.51,226112.8,131584.6
64,2187.92,66943.18,326.65,681.06,94725.26,43513.07
60,1630,149706,570.78,739.8854,213127.9,0
18,1990.95,164157.1,894.88,665.41,245670.2,114910
65,2281.18,91321.61,385.18,859.16,161188.4,68491.21
25,1698.77,20534.93,242.95,629.21,32418.06,0
28,1910.12,96340.26,355.7,697.92,160570.3,67438.18
20,961.88,37867.02,250.42,672.69,61933.25,26506.91
62,1236.66,64495.24,275.12,769.97,120944.5,51596.19
53,1410.27,92125.32,357.67,801.3,134092.6,64487.72
18,1714.38,103945.8,355.83,702.2,159345.5,72762.05
53,1951.03,71367.25,590.72,754.57,101818,57093.8
46,1713.09,34130.18,369.41,744.76,43570.34,23891.13
40,1629.08,48736.33,400.88,773.91,86920.19,0
18,1973.51,222571.4,596.93,739.8854,310934.9,178057.1
64,1766.94,126055.4,336.11,776.94,164954.7,0
62,2157.55,32990.02,193.67,805.33,57751.38,23093.01
19,3355.93,74697.49,666.56,739.8854,83303.77,52288.24
28,5086.96,49994.16,482.01,630.62,66208.96,0
18,2060.73,135010.4,388.68,703.74,211324.1,94507.27
37,1583.13,41016.75,313.29,831.8,49143.71,32813.4
18,2526.4,113221.9,1194.13,825.3,193720.3,0
50,2123.95,47975.15,308.98,735.82,87368.75,33582.6
63,1738.67,164741.9,722.67,802.62,232738.9,131793.5
65,2123.95,140474,618.15,818.21,167977.2,112379.2
60,2101.35,43451.27,254.88,634.71,60944.88,0
18,1973.51,34938.55,175.28,673.33,39706.87,22710.06
58,2640.34,105188.9,546.52,739.8854,157651,73632.23
55,2661.53,109574.1,301.84,815.32,200501.4,87659.29
49,1857.74,24123.8,162.43,745.65,41863.16,16886.66
18,1548.01,35120.08,192.47,773.24,46090.32,0
47,2679.97,76357.97,268.41,730.12,95987.58,49632.68
20,3529.62,210333.3,749.04,668.98,386320.8,0
18,1930.36,136378.7,746.36,739.8854,184592.4,88646.16
41,1520.71,76796.44,480.85,812.31,135126.7,0
33,3111.55,196899.3,627.85,670.17,304550.3,127984.5
26,1664.53,66670.52,302.26,657.57,105268.5,0
41,2104.1,20632.39,101.97,736.93,26240.86,13411.05
48,2123.95,77066.01,570.11,712.17,140508.7,53946.21
61,1144.77,195698.4,551.35,881.81,276168.7,156558.7
18,2165.87,150722.3,732.81,671.2,275748.2,105505.6
62,1282.13,36912.17,155.96,739.8854,44824.24,0
25,2425.57,40929.34,331.98,785.98,76651.89,30697
64,3663.38,153635.6,434.38,707.23,220531.4,99863.14
30,2140.46,112990.6,575.32,805.27,154997.5,90392.44
18,2771.98,35965.7,283.67,680.68,60717.75,25175.99
18,2129.09,54679.99,231.47,661.95,97752.98,35541.99
62,1755.13,63455.78,385.99,649.2,120308,0
60,1584.61,97769.26,442.45,591.52,177486.5,0
55,2140.46,101980.6,375.205,802.19,147708.5,71386.42
58,1514.49,35377.23,159.5,833.91,62276.75,28301.78
40,2365.85,42972.59,167.18,873.25,66630.49,34378.07
42,2123.95,96395.89,317.85,756.47,163872.3,67477.12
63,2206.08,117104.1,506.69,796.72,195606.4,81972.87
55,2142.5,70353.68,533.24,588.42,113053,0
65,6488.64,142499.1,967.55,746.85,180235.8,92624.4
59,2071.46,126179.9,644.45,690.25,153228.6,0
49,1028.29,26774.51,133.68,646.03,-999,0
34,3653.11,106100.6,474.79,869.73,117924.6,79575.46
62,1697.74,32719.98,190.8,872.07,47431.68,24539.98
18,3025.21,70092.2,764.24,657.99,116883.1,45559.93
58,2019.79,75048.48,250.76,685.8,133682.1,52533.94
60,1558.03,31946.92,260.47,838.92,53587.48,23960.19
20,1947.86,13013.87,173.47,668.83,20324.45,9109.71
18,2072.12,52859.66,457.38,752.91,61922.27,0
19,2015.24,66594.63,332.84,722.76,102510.4,0
19,2879.38,33542.46,224.68,737.09,38164.68,0
49,2100.86,105565.8,270.03,609.68,183451.6,0
33,1536.46,131044.3,484.43,844.46,193460.2,91731.02
31,2456.86,99946.27,698.46,654.15,139790.1,64965.08
41,2123.95,118054.4,369.07,708.1,133333.3,76735.33
18,2136.53,33422.66,223.82,701.63,43846.35,23395.86
41,2554.61,49305.69,299.74,732.35,78383.73,32048.7
29,1855.36,65454.67,413.91,727.18,76173.34,0
32,2512.25,121004.2,406.16,683.72,215289,78652.74
58,6833.54,67831.05,598.36,685.88,87250.79,44090.18
61,1105.63,71764.89,231.06,812.23,122668.1,53823.67
55,1218.17,46547.48,328.07,615.68,55401.86,0
31,1777.84,54616.47,275.83,600.9,69328.86,0
54,3400.8,278943.7,724.21,681.11,492559.2,0
64,1511.63,43353.73,231.5,611.96,77758.46,0
44,2140.46,124044.2,514.72,722.93,211849.1,86830.97
28,3334.31,165555.4,471.36,612.56,266129.1,0
62,3137.38,103477.3,356.96,638.93,173747.7,0
53,2459.55,195491.8,607.02,817.5,369089.6,146618.8
45,1415.48,32548.95,393.52,627.79,61788.66,0
31,1520.79,32171.69,98.23,725.85,49317.13,22520.18
63,1864.96,39038.82,205.17,691.65,44390.56,25375.23
25,1973.51,38603.53,522.82,639.02,54332.02,0
18,2490.63,94964.09,337.38,693.29,173250.3,0
22,2019.38,38583.27,191.35,759.87,51282.45,28937.45
18,2010.84,15265.21,168.36,735.8,21962.54,10685.65
36,2721.88,39712.82,281.7,680.89,59069.8,27798.97
53,1925.95,121892.4,499.68,770.07,172785.8,85324.66
65,1230.67,34753.15,305.23,833.16,48640.37,24327.2
61,1684.86,132627.4,409.57,843.29,152927.3,0
39,1077.65,22984.83,120.51,823.1,35388.28,17238.62
33,927.03,26919.03,140.34,641.36,48315.58,0
46,3340.42,76345.82,519.89,684.27,113371.4,49624.78
63,4141.79,21208.21,122.49,797.08,26759.1,15906.16
47,2006.65,65084.7,636.48,780.8,89484.92,45559.29
48,4663.91,101062.1,504.91,641.09,180186.4,0
60,3919.4,32375.06,393.37,779.43,37691.14,0
23,2091.04,34329.08,250.58,718.45,54854.54,24030.36
61,3124.96,113684.5,371.06,649.16,185013.1,0
34,1973.51,83433.87,542.46,663.93,123677.2,-999
18,2123.95,42961.95,362.04,805.26,70984.41,30073.36
48,2384.71,53733.54,581.82,710.88,60540.64,37613.48
28,2418.39,63772.52,375.205,739.8854,105189.1,44640.76
22,1725.32,51737.17,326.92,651.63,93939.59,33629.16
36,2821.5,37032.16,370.74,627.41,69740.95,0
31,1967.25,62443.63,456.51,765.62,102711,46832.72
34,1717.64,37969.18,197.78,635.04,54451.27,0
62,2029.3,112194.5,620.86,778.89,189753.1,84145.84
42,1894.14,91990.07,416.69,844.22,133376.8,68992.55
32,2250.72,51901.41,227.47,802.18,68353.2,0
35,2488.78,63841.68,497.85,611.72,72700.9,0
18,2478.16,24684.16,164.29,590.27,39435.24,0
18,1926.42,88201.25,244.81,621.03,158812.6,0
22,2399.92,81342.84,416.82,733.18,128132,56939.99
40,1686.46,57886.93,375.37,660.94,73222.43,37626.5
26,6356.91,68503.74,324.6,859.36,120482.8,54802.99
65,2768.53,105779.7,339.29,823.32,163781,74045.81
65,2156.62,126062.4,326.96,869.47,211694.3,94546.82
46,2455.13,68136.08,331.49,711.18,118264,44288.45
48,2165.87,136405.4,446.35,822.08,213998.6,109124.3
24,2062.92,140557.4,407.52,809.28,205415.3,112445.9
65,5136.49,342413.5,915.26,832.83,647238,273930.8
33,1607.32,46098.34,175.11,679.71,78747.77,0
64,1278.23,45064.49,216.42,834.58,76921.93,31545.14
44,961.86,16989.77,140.43,633.9,28835.81,0
45,1973.51,180930.3,633.67,739.8854,314838.5,117604.7
44,4758.9,123023.3,644.21,798.24,161149.6,92267.5
41,2123.95,18771.23,105.76,645.32,26790.06,0
26,2151.75,23182.4,137.14,864.78,28862.86,17386.8
43,2644.7,240739,612.89,757.86,292841.7,180554.3
60,3021.24,222909.7,765.68,854.43,261664,156036.8
62,1689.66,52688.59,265.38,797.65,92062.66,39516.44
18,1589.81,41977.39,207.75,739.8854,59194.74,27285.3
65,1849.14,45144.27,168.12,669.92,81636.93,31600.99
46,3899.61,88771.68,308.66,805.96,119587.5,0
65,2123.95,289251.7,702.3,856.28,449836.7,231401.3
38,1973.51,274311.2,859.64,739.8854,422798.6,219449
60,2459.71,205464.8,711.5,818.19,288041,143825.3
18,2764.52,15598.8,88.41,805.96,25085.03,0
18,6945.17,113800.7,588.81,789,145038.9,0
65,917.52,14487.91,150.82,624.25,24194.81,10141.54
30,3370.44,206854.4,583.13,737.77,371051.9,134455.4
60,4020.61,125951.4,636.79,766.29,147961.5,100761.1
18,4152.12,110412.9,531.02,739.8854,131779.9,71768.4
18,3355.93,213921.3,918.49,592.16,252967,0
48,1973.51,30275.47,151.63,760.12,37049.5,21192.83
23,2016.59,197859.9,497.17,756.84,361593.6,148395
18,1876.41,106952.3,703.04,673.22,187704,69519.02
40,1701.85,189227.2,496.37,704.31,329850.3,132459
18,1380.55,34751.63,278.77,645.39,51941.39,0
32,2123.95,56032.51,290.34,739.8854,80331.46,36421.13
42,2466.53,25379.45,207.23,635.72,37208.1,0
38,2669.11,71445.46,371.41,799.84,87801.2,50011.82
23,2541.97,115428.4,360.55,778.55,134372.9,80799.87
50,1715.94,204286,549.34,855.43,338706.9,153214.5
32,2126.01,197545.3,588.34,816.71,231613.1,138281.7
60,2805.86,140256.5,613.46,768.16,162638.8,0
24,1432.07,115498.4,610.75,673.03,196638.7,0
63,2539.97,75052.98,352,630.42,119750.7,0
52,3011.28,40012.74,190.92,717.79,58086.65,28008.92
18,2596.61,66305.71,528.94,739.8854,105629.5,53044.57
50,4021.35,157140.5,653.57,823.26,184750,125712.4
31,783.57,40313.65,282.5,804.44,75546.65,30235.24
52,5624.59,94189.99,683.98,807.97,132461.9,75351.99
44,1953.51,160037.1,465.74,833.52,177249.6,0
27,1268.44,130832.2,365.99,809.36,201850,104665.8
34,1231.33,65282.17,333.99,603.98,109066.7,0
18,3085.72,116833.5,1068.21,788.37,135530.5,93466.8
57,4590.34,114123.1,558.08,739.8854,145493.9,0
19,3685.67,121730.5,697.17,744.79,168253.1,85211.37
42,2182.85,75231.45,245.71,795.76,142726,52662.01
60,2103.86,28032.27,125.66,664.6,32242.52,18220.98
65,1632.8,62894.03,283.86,857.96,98861.89,47170.52
60,3256.51,48947.7,246.4,694.74,55957.09,34263.39
65,1939.83,88810.27,333.44,681.69,105790.3,57726.68
38,2261.56,137517.4,399.97,815.26,249764.1,103138.1
44,1351.76,52195.36,230.76,775.47,61728.03,36536.75
18,2762.69,120604.5,380.94,872.11,178433,96483.57
44,3989.93,14699.59,178.6,639.66,27922.98,0
46,1059.28,63732.41,451.03,709.57,114015.5,41426.07
47,1973.51,105170.4,1128.76,828.08,191925.4,84136.32
51,3130.68,60910.59,313.39,624.2,82607.44,0
46,31584.05,173933.7,925.91,863.02,248030.6,139147
57,2675.71,283307,922.5,648.88,389502.2,0
42,2789.19,70768.21,424.89,739.61,111088.9,45999.34
56,2074.28,104997,830.29,738.79,130397.9,0
47,1217.05,115777.2,351.92,808.69,155309.9,0
23,4354.61,115419.3,358.44,784.97,206458,80793.51
58,1048.63,65107.67,296.19,714.02,114243.4,42319.99
65,3404.45,108022.9,437.83,822.22,171451.6,86418.36
32,6323.59,65782.89,382.3,612.49,78448.39,0
61,905.26,21501.85,178.61,840.79,25090.6,15051.29
39,1886.35,16891.69,133.24,640.9,24925.98,0
64,1149.66,13350.83,146.61,808.35,25144.09,10013.12
20,4181.41,105682.9,485.5,783.99,148387.8,84546.33
47,972.53,99254.13,378.14,845.66,162889.9,69477.89
20,3355.93,42295.12,214.04,850.47,46592.33,33836.1
18,3250.13,66549.21,373.5,660.55,77139.45,46584.45
56,5642.65,68553.41,684.5,748.18,110416.5,47987.39
43,2123.95,38800.91,201.12,639.16,63516.26,0
38,1670.75,113455.1,383.77,823.44,208484.7,79418.57
38,2165.87,32583.58,166.99,695.28,36863.45,21179.33
51,706.91,24391.4,187.13,687.7,40958.72,15854.41
57,6463.28,164492.2,602.05,794.44,235282.3,115144.5
59,2279.61,81899.96,280.94,694.52,127288.5,53234.97
49,2216.62,24618.47,128.35,766.04,45040.12,17232.93
18,1648.97,20695.39,207.68,745.15,22823.01,14486.77
29,983.78,35879.1,168.34,794.14,56069.11,26909.32
53,1822.1,56955.96,256.81,674.4,107656.8,0
35,3384.24,102352.6,384.63,764.09,134252.3,71646.84
18,1589.5,78384.94,387.14,629.49,119620.3,0
22,5140.16,181562.6,580.73,672.07,264700.3,127093.8
32,1620.44,30318.5,285.98,689.05,36377.75,21222.95
43,2165.87,74300.44,301.04,739.8854,123768.9,52010.31
23,3458.55,168345.5,676.68,690.75,209162.3,109424.5
56,2122.81,39904.24,429.45,642.83,49080.06,0
44,5295.85,199973.1,584.15,705.02,269559.9,129982.5
24,2928.78,146543.8,507.74,712.19,204635.8,102580.7
42,3061.66,205147.2,728.66,739.8854,379980.6,143603
26,1523.76,48692.83,243.49,641.72,86045.45,0
20,1827.4,47830.23,248.84,741.56,89283.89,33481.16
62,1726.06,82091.43,634.6,828.72,151706,65673.14
22,3409.19,134910.8,756.09,680.49,152001.9,87692
64,3111.56,18568.68,199.82,729.3,34214.64,12069.64
29,1831.4,68002.07,381.14,739.8854,92328.11,0
49,3413.67,92160.32,492.99,847.45,141167.4,0
62,2505.27,86647.33,347.32,805.4,119278.8,64985.5
18,3463.8,109331.2,420.02,866.11,204639.8,76531.83
65,516.85,39635.64,157.62,816.56,72454.73,31708.51
50,1407.17,41245.51,261.06,627.47,54869.13,0
43,2583.07,19019.85,157.31,776.59,32317.03,13313.89
51,1610.12,120565.4,461.69,681.17,218714.9,84395.77
47,2820.58,123913.4,577.68,777.76,212316.3,92935.08
34,1344.05,43394.98,299.77,652.23,69145.8,30376.49
65,3412.48,203442.6,526.91,849.54,232565.3,152581.9
29,2263.88,30797.67,293.89,632.48,46881.57,0
24,1947.86,26434.46,252.6,846.61,38938.46,19825.84
21,3309.35,14091.99,150.34,672.17,21794.36,9864.39
47,3290.5,58722.95,453.81,791.07,88758.9,46978.36
27,2031.05,57332.88,447.73,697.42,98755.5,40133.02
31,2526.36,175033.3,686.33,647.81,259885.8,0
30,1277.5,42400.76,211.21,803.48,56146.32,29680.53
56,2067.68,49483.41,440.7,715.58,80115.47,34638.39
62,1728.1,33202.22,392.8,656.9,42600.18,0
51,2140.46,180014.1,623.76,739.8854,249617,35209.4
29,11158.7,149532.4,488.04,795.48,196271.8,0
32,1004.51,52550.31,259.34,698.76,63563.64,34157.7
19,1389.59,164657.3,565.75,697.68,251273.7,107027.2
19,1941.62,63501.53,178.4,712.48,114192.8,41275.99
55,3168.88,188079.6,1046.75,864.88,349206.7,150463.7
64,4423.56,274882.9,757.16,854.24,487183.9,233650.5
61,1167.35,17386.96,92.82,763.32,27825.17,12170.87
28,2102.59,63946.43,313.04,669.07,88374.03,41565.18
54,2653.44,122516.8,676.39,694.77,184401.3,85761.74
30,1840.68,55349.51,375.54,706.48,84530.19,0
39,1961.41,113027.9,346.9,738.44,210302.6,73468.13
65,1481.5,190363.5,584.33,806.15,358405.4,152290.8
31,3468.68,230597.3,607.9,770.79,313821.9,0
20,1884.29,61266.56,364.39,621.26,94710.44,0
28,2440.12,33184.4,399.35,712.65,45209.88,0
20,1947.86,58714.15,308.22,742.22,76057.19,41099.9
24,6006.64,84747.27,465.97,607.52,101049.1,0
44,2043.87,77507.33,547.17,840.02,97870.65,62005.86
52,2019.22,24665.18,186.56,672.68,33329.93,16032.37
57,1676.46,75748.74,591.61,641.67,112005.6,0
58,6688.8,240937.2,621.95,750.34,412079.2,180702.9
65,748.1,14085.05,151.15,874.26,20985.21,10563.79
63,1877.61,14001.71,76.23,838.87,17092.03,0
65,1173.99,71317.65,350.43,859.65,110694.6,57054.12
18,2740.34,31245.98,166.79,739.8854,56625.13,0
34,2112.79,44833.65,465.69,706.42,78501.68,0
58,2708.26,87384.75,426.05,807.68,142481.1,61169.32
64,2123.95,156939.2,516.17,766.56,267673.4,109857.5
65,2545.65,20327.57,93.62,857.01,31906.99,14229.3
21,2165.87,106393.6,380.2,686.79,175494.5,74475.53
62,1594.47,27361.29,285.38,785.19,33514.84,20520.97
63,1756.01,59706.38,322.29,838.05,79824.26,44779.78
18,3602.12,185185.3,569.04,767.63,351063.2,138889
62,3383.79,93572.87,310.47,838.87,115562.3,70179.65
24,2724.34,67179.29,353.14,736.17,106026,0
19,2125.995,147146.8,704.89,841.6,264574.1,117717.4
27,3462.4,83501.08,623.02,739.8854,108609.1,0
41,4319.89,110057,830.8,734.58,180535.7,71537.04
22,1903.12,66041.89,259.85,800.69,103468.6,46229.32
18,1537.94,48762.03,251.18,699.13,61899.12,31695.32
23,3331,87414.6,553.74,704.06,138872.8,61190.22
32,2055.92,18697.15,175.49,618.15,27151.38,0
64,4881.49,109835.1,412.35,673.77,181520.5,71392.8
18,1617.07,37005.17,185.6,703.6,55311.71,25903.62
43,1971.6,38417.02,412.93,792.22,53526.81,26891.91
48,3298.86,15604.52,125.89,673.15,26242.93,10142.94
26,1990.95,27562.79,123.21,739.8854,51163.24,19293.95
55,2165.87,62895.26,375.205,638.1,89543.8,0
51,4627.97,105655,972.03,857.97,160058.6,79241.22
52,2198,151649.1,780.46,739.8854,207260.7,98571.92
45,1688.58,50429.7,334.1,760.07,89365.93,37822.27
65,2123.95,42631.04,196.59,821.08,53152.76,34104.83
62,2596.8,237913.7,782.01,732.78,429344,35209.4
34,1867.18,188220,587.17,759.7,347777.7,150576
29,1325.49,117509.3,399.33,743.44,188719.9,82256.48
26,1754.97,51354.33,177.68,736.4,76077.14,35948.03
42,1342.29,47145.13,229.16,814.45,81588.4,33001.59
63,1548.57,34044.41,348.23,844.24,43845,0
33,4880.71,288777.8,1150.09,787.47,504493.7,216583.3
49,953.89,37701.95,216.44,748.67,63153.96,24506.27
53,1285.06,73845.29,376.8,758.97,106754.7,55383.97
39,3332.1,65227.47,266.07,685.53,104052.8,42397.86
54,1816.82,76364.35,760.46,649.34,113218.9,0
39,2436.8,95460.56,339.66,816.94,106321.9,71595.42
18,2444.68,36369.59,376.05,719.97,44591.63,0
21,2395.91,40179.4,444.83,662.8,72289.23,28125.58
32,2935.57,160867.7,855.91,795.93,224778,0
61,2446.88,70292.65,437.6,771.91,99043.85,49204.86
57,2325.96,26861.26,123.38,613.94,48165.19,0
27,2309.52,42069.61,310.45,683.29,61165.15,29448.73
49,1734.28,158267.1,515.53,705.09,253948.7,102873.6
47,1973.51,128642.8,441.06,813.17,217167.6,90049.93
32,3175.7,241522.5,674.48,729.96,450690.1,156989.6
42,3480.25,83240.44,370.23,593.49,139235.3,0
27,2478.67,45726.42,213.8,692.45,86181.05,29722.17
28,2296.23,151497,536.6,722.95,256647.1,0
59,5984.61,62085.8,659.63,840.77,117414.7,43460.06
18,2165.87,38210.39,418.86,667.44,60857.33,26747.27
55,3476.31,108584,623.99,792.44,189139.7,81437.99
61,3381.02,91170.99,358.29,810.57,129044.1,68378.24
59,2453.28,152963.6,835.11,775.68,169305.2,122370.9
64,1270.47,41564.87,204.01,854.2,51204.3,29095.41
59,2047,165620.6,465.5,739.51,311766.2,107653.4
52,2106.03,28093.09,135.47,762.39,42881.19,19665.16
54,2165.87,45221.24,273.31,786.12,74759.21,33915.93
32,1878.34,25893.13,235.35,643.61,44460.96,0
53,1399.23,69844.03,420.2,591.73,125055.6,0
18,2087.97,234739.7,734.92,804.35,349296.8,187791.8
61,1051.76,116439.2,354.36,707.53,132185.2,75685.48
38,2197.27,160565.9,529.46,744.95,270412.7,112396.1
24,2140.46,114843.2,295.93,677.93,198411.2,80390.27
62,2206.8,215906.9,688.28,891.32,339957.1,161930.1
38,2810.38,171970.4,981.42,854.78,237218.2,171970.4
33,5927.52,22852.98,254.46,856.64,40562.6,18282.38
37,2028.22,90877.3,355.93,775.67,129892.7,68157.98
63,1955.57,44540.33,313.63,815.08,53642.47,31178.23
65,2123.95,203926,375.205,817.05,250458.2,142748.2
18,5713.26,327472.6,930.17,709.04,396842.2,212857.2
31,3081.81,239863.1,687.46,753.74,382198.1,179897.4
57,2123.95,83314.08,421.52,795.51,135063.5,62485.56
23,2123.95,104243.8,372.11,801.07,121521.9,72970.67
38,2824.52,29491.6,224.67,672.87,54096.27,19169.54
61,767.86,21843.12,167.73,776.75,31799.39,17474.5
21,2230.94,234498.6,821.99,758.14,269194.7,187598.9
61,2043.77,44411.65,289.74,703.02,56392.12,31088.16
24,2123.95,30662.58,278.67,678.07,46412.65,19930.68
54,2024.7,47088.34,449.33,728.67,59107.41,30607.42
25,2631.6,267518.7,681.8,759.65,396062,214014.9
45,2526.36,70093.97,332.35,725.13,85142.1,45561.08
56,1879.57,143278.2,609.77,749.41,233939.3,100294.7
61,1880.48,93835.61,336.12,791.72,124425.1,0
54,2201.38,123354.5,557.48,750.35,160350.8,98683.58
24,2807.91,238065.7,711.15,738.85,316099.8,0
60,1878.38,126391.2,532.99,888.26,147310.3,101112.9
50,1689.05,139111.5,717.43,839.18,221190.8,111289.2
19,1225.09,46811.76,446.52,686.48,84149.48,32768.23
64,1330.27,81298.04,390.28,633.22,152042.7,0
51,2165.87,34331.54,172.9,643.31,40350.63,0
22,2778.6,81939.76,500.83,742.81,140456.8,53260.84
38,2202.71,161035.1,433.25,751.44,270568,0
54,1738.73,128149.4,544.71,752.28,192196.2,89704.59
46,2677.55,58660.51,441.05,648.04,90904.09,0
18,3423.07,64684.8,226.76,697.99,98837.97,42045.12
46,3021.67,97368.43,565.69,762.81,122987.7,73026.32
65,1134.59,21119.98,148.34,739.8854,31823.87,14783.99
55,1763.69,36332.68,245.78,825.3,60453.94,27249.51
47,3179.94,130780.4,583.59,647.56,216739.3,0
23,2856.36,84509.93,475.58,593.63,118606.9,0
24,1845.62,41272.48,208.1,695.18,70996.42,28890.74
57,3563.55,51600.43,420.77,864.76,60832.07,38700.32
18,3501.93,127172.6,626.99,689.63,-999,89020.86
41,4859.07,75861.74,387.58,861.08,124455.8,60689.39
65,3470.79,73582.27,372.64,759.21,91441.55,55186.7
65,1360.46,32246.93,174.98,889.24,53237.55,24185.2
51,1765.14,90684.23,529.79,763.72,171420.1,68013.17
39,1591.74,19622.87,102.6,694.15,21640.41,13736.01
48,2441.75,109664.9,380.83,720.81,196125.8,0
41,2140.46,108976.2,359.54,739.8854,142340.6,76283.35
25,6747.37,168959.5,540.02,588.17,319408.9,35209.4
48,2140.46,153296.6,422.43,787.19,203241.5,122637.3
53,2047.42,144411.3,413.53,706.48,228293.3,101087.9
42,3442.42,18477.68,96.26,840.91,24244.17,12934.38
25,3355.93,206729.7,536.08,841.79,289364.5,155047.2
51,1553.8,34607.23,278.35,807.74,49433.16,27685.78
47,3909.18,101328.6,408.51,848.22,111517.3,81062.85
18,2417.9,109278.8,518.28,630.76,142884.4,0
61,2005.08,78453.21,287.82,878.03,118580.2,70607.89
18,2315.32,82469.48,349.21,808.37,143915.8,57728.64
45,2714.06,52775.81,244.9,698.46,69344.11,34304.28
37,1244.3,50663.63,242.54,792.26,74837.6,37997.72
29,2622.63,69400,353.56,851.68,125520.8,48580
64,2689.56,124314.9,587.99,702.13,188262.5,87020.46
18,1677.85,62540.45,180.99,810.35,115896.1,43778.31
48,2413.16,75538.36,751.56,692.12,120693.8,35209.4
26,6837.57,131256.9,375.205,797.36,164828.6,98442.64
58,3154.83,101277.1,548.2,792.76,170746.8,0
40,2491.03,52301.96,432.71,606.49,98791.63,0
19,2927.87,41535.65,309.82,804.41,59361.44,29074.96
35,1344.47,43772.2,338.3,740.88,56991.52,0
54,2238.78,69843.12,379.18,605.84,112494.4,0
47,2016.2,92425.63,560,769.14,161671,73940.5
63,2040.58,65989.05,287.85,764,78367.38,46192.34
38,2150.89,78735.68,366.68,708.14,89067.55,55114.98
28,4578.03,76637.75,284.51,707.04,110311.9,53646.42
65,2005.2,105525,414.8,852.48,127406.9,73867.5
